date,open,high,low,close
2/29/2024 8:50:00 PM,18343.75,18354.5,18343.0,18348.5
2/29/2024 8:55:00 PM,18349.0,18354.5,18348.0,18353.0
2/29/2024 9:00:00 PM,18353.0,18369.25,18351.5,18366.0
2/29/2024 9:05:00 PM,18365.75,18366.0,18359.0,18361.75
2/29/2024 9:10:00 PM,18362.0,18364.75,18360.0,18363.75
2/29/2024 9:15:00 PM,18363.75,18366.5,18360.25,18363.0
2/29/2024 9:20:00 PM,18362.75,18366.5,18360.75,18361.5
2/29/2024 9:25:00 PM,18362.0,18367.25,18360.25,18365.75
2/29/2024 9:30:00 PM,18365.25,18369.0,18361.25,18367.0
2/29/2024 9:35:00 PM,18367.5,18370.0,18366.0,18367.75
2/29/2024 9:40:00 PM,18367.75,18368.25,18363.75,18365.75
2/29/2024 9:45:00 PM,18365.5,18369.0,18364.25,18366.75
2/29/2024 9:50:00 PM,18367.0,18369.5,18365.25,18367.75
2/29/2024 9:55:00 PM,18368.0,18376.0,18367.0,18374.0
2/29/2024 10:00:00 PM,18373.75,18375.25,18370.75,18373.0
2/29/2024 10:05:00 PM,18373.0,18378.75,18372.5,18376.25
2/29/2024 10:10:00 PM,18376.75,18377.5,18374.5,18374.75
2/29/2024 10:15:00 PM,18376.0,18377.25,18373.5,18374.75
2/29/2024 10:20:00 PM,18375.0,18376.0,18373.75,18374.75
2/29/2024 10:25:00 PM,18375.0,18375.5,18370.0,18371.25
2/29/2024 10:30:00 PM,18371.5,18377.5,18371.5,18374.75
2/29/2024 10:35:00 PM,18375.25,18375.25,18371.25,18373.5
2/29/2024 10:40:00 PM,18373.25,18376.0,18370.75,18373.25
2/29/2024 10:45:00 PM,18373.25,18374.5,18371.25,18371.75
2/29/2024 10:50:00 PM,18372.0,18374.5,18372.0,18373.75
2/29/2024 10:55:00 PM,18373.75,18375.5,18372.5,18374.5
2/29/2024 11:00:00 PM,18374.5,18376.75,18373.0,18376.5
2/29/2024 11:05:00 PM,18376.5,18379.5,18373.5,18374.25
2/29/2024 11:10:00 PM,18374.5,18375.75,18372.0,18372.5
2/29/2024 11:15:00 PM,18372.25,18375.0,18369.75,18373.0
2/29/2024 11:20:00 PM,18373.25,18374.25,18370.0,18371.75
2/29/2024 11:25:00 PM,18371.5,18372.25,18368.25,18369.0
2/29/2024 11:30:00 PM,18369.0,18370.25,18368.0,18369.25
2/29/2024 11:35:00 PM,18369.0,18373.5,18367.75,18370.0
2/29/2024 11:40:00 PM,18371.0,18371.0,18368.75,18369.5
2/29/2024 11:45:00 PM,18370.0,18370.0,18366.5,18367.75
2/29/2024 11:50:00 PM,18367.75,18369.75,18364.75,18365.0
2/29/2024 11:55:00 PM,18365.25,18367.25,18364.5,18367.25
3/1/2024 12:00:00 AM,18367.5,18368.75,18366.0,18366.5
3/1/2024 12:05:00 AM,18367.0,18367.75,18365.5,18366.75
3/1/2024 12:10:00 AM,18366.75,18367.0,18363.0,18364.5
3/1/2024 12:15:00 AM,18364.0,18370.5,18363.75,18369.25
3/1/2024 12:20:00 AM,18369.25,18371.0,18367.5,18368.75
3/1/2024 12:25:00 AM,18368.5,18370.75,18366.75,18367.25
3/1/2024 12:30:00 AM,18367.0,18369.25,18366.25,18368.25
3/1/2024 12:35:00 AM,18368.25,18369.0,18366.25,18368.0
3/1/2024 12:40:00 AM,18368.5,18368.5,18366.75,18368.25
3/1/2024 12:45:00 AM,18368.5,18370.5,18368.0,18369.75
3/1/2024 12:50:00 AM,18370.0,18376.5,18370.0,18374.75
3/1/2024 12:55:00 AM,18374.75,18377.5,18374.5,18375.5
3/1/2024 1:00:00 AM,18375.25,18376.25,18373.0,18375.0
3/1/2024 1:05:00 AM,18375.25,18378.5,18374.0,18375.5
3/1/2024 1:10:00 AM,18375.5,18382.75,18374.25,18378.25
3/1/2024 1:15:00 AM,18378.25,18385.0,18377.25,18384.0
3/1/2024 1:20:00 AM,18384.5,18390.0,18384.5,18389.25
3/1/2024 1:25:00 AM,18389.25,18389.25,18382.25,18384.75
3/1/2024 1:30:00 AM,18385.0,18388.75,18384.0,18388.0
3/1/2024 1:35:00 AM,18388.5,18390.0,18380.25,18381.5
3/1/2024 1:40:00 AM,18381.75,18382.75,18377.75,18382.5
3/1/2024 1:45:00 AM,18382.25,18386.75,18381.25,18383.5
3/1/2024 1:50:00 AM,18384.0,18389.25,18382.0,18384.25
3/1/2024 1:55:00 AM,18383.5,18384.5,18381.5,18383.75
3/1/2024 2:00:00 AM,18384.0,18388.5,18383.75,18387.75
3/1/2024 2:05:00 AM,18388.0,18404.5,18381.5,18401.0
3/1/2024 2:10:00 AM,18401.0,18403.0,18388.75,18393.0
3/1/2024 2:15:00 AM,18392.5,18396.5,18392.25,18394.0
3/1/2024 2:20:00 AM,18393.75,18401.25,18392.0,18400.0
3/1/2024 2:25:00 AM,18400.75,18402.0,18393.5,18399.0
3/1/2024 2:30:00 AM,18398.75,18401.5,18396.75,18400.25
3/1/2024 2:35:00 AM,18400.0,18410.5,18398.0,18405.5
3/1/2024 2:40:00 AM,18405.25,18407.75,18403.75,18404.75
3/1/2024 2:45:00 AM,18405.5,18409.0,18402.75,18403.75
3/1/2024 2:50:00 AM,18403.5,18404.75,18399.0,18402.0
3/1/2024 2:55:00 AM,18402.25,18403.25,18398.75,18401.75
3/1/2024 3:00:00 AM,18401.5,18403.5,18398.25,18402.25
3/1/2024 3:05:00 AM,18402.0,18402.0,18391.5,18394.75
3/1/2024 3:10:00 AM,18395.25,18404.0,18393.5,18394.25
3/1/2024 3:15:00 AM,18393.5,18397.25,18385.75,18386.75
3/1/2024 3:20:00 AM,18386.5,18390.5,18380.5,18386.25
3/1/2024 3:25:00 AM,18386.0,18392.25,18383.25,18385.75
3/1/2024 3:30:00 AM,18385.5,18386.0,18378.75,18382.75
3/1/2024 3:35:00 AM,18382.75,18385.25,18372.25,18374.75
3/1/2024 3:40:00 AM,18374.25,18381.0,18372.5,18379.0
3/1/2024 3:45:00 AM,18379.25,18382.0,18371.75,18374.75
3/1/2024 3:50:00 AM,18374.75,18377.5,18366.0,18369.0
3/1/2024 3:55:00 AM,18369.25,18373.0,18363.5,18371.25
3/1/2024 4:00:00 AM,18371.25,18377.5,18368.0,18371.25
3/1/2024 4:05:00 AM,18371.5,18377.0,18368.0,18372.75
3/1/2024 4:10:00 AM,18373.75,18378.5,18365.75,18378.0
3/1/2024 4:15:00 AM,18378.5,18381.5,18372.25,18379.25
3/1/2024 4:20:00 AM,18379.0,18386.25,18378.25,18384.5
3/1/2024 4:25:00 AM,18385.0,18394.25,18383.0,18388.75
3/1/2024 4:30:00 AM,18389.25,18389.5,18385.5,18387.5
3/1/2024 4:35:00 AM,18388.0,18388.5,18376.25,18383.25
3/1/2024 4:40:00 AM,18383.5,18393.5,18382.75,18389.5
3/1/2024 4:45:00 AM,18389.5,18393.25,18388.0,18388.5
3/1/2024 4:50:00 AM,18388.25,18390.0,18383.5,18386.5
3/1/2024 4:55:00 AM,18387.0,18387.5,18382.5,18384.25
3/1/2024 5:00:00 AM,18383.75,18383.75,18374.0,18375.75
3/1/2024 5:05:00 AM,18375.0,18375.5,18363.5,18369.25
3/1/2024 5:10:00 AM,18369.0,18373.25,18366.0,18370.5
3/1/2024 5:15:00 AM,18369.75,18370.25,18334.5,18336.25
3/1/2024 5:20:00 AM,18336.25,18339.5,18304.75,18309.25
3/1/2024 5:25:00 AM,18309.25,18310.5,18281.25,18286.25
3/1/2024 5:30:00 AM,18286.25,18291.75,18277.0,18289.5
3/1/2024 5:35:00 AM,18289.5,18308.25,18287.5,18306.5
3/1/2024 5:40:00 AM,18307.0,18324.0,18306.5,18317.5
3/1/2024 5:45:00 AM,18318.0,18321.5,18311.0,18318.5
3/1/2024 5:50:00 AM,18318.5,18322.0,18313.5,18318.0
3/1/2024 5:55:00 AM,18319.25,18321.0,18299.5,18303.75
3/1/2024 6:00:00 AM,18303.75,18314.5,18296.5,18312.25
3/1/2024 6:05:00 AM,18312.25,18321.25,18308.5,18316.5
3/1/2024 6:10:00 AM,18316.25,18321.5,18308.75,18309.75
3/1/2024 6:15:00 AM,18309.5,18321.0,18306.5,18320.25
3/1/2024 6:20:00 AM,18320.5,18329.0,18320.0,18326.5
3/1/2024 6:25:00 AM,18327.0,18328.75,18318.5,18325.25
3/1/2024 6:30:00 AM,18324.75,18330.0,18322.5,18328.75
3/1/2024 6:35:00 AM,18329.0,18331.0,18324.5,18327.0
3/1/2024 6:40:00 AM,18327.0,18329.0,18319.75,18325.5
3/1/2024 6:45:00 AM,18326.0,18336.5,18326.0,18333.25
3/1/2024 6:50:00 AM,18332.75,18342.0,18331.5,18336.25
3/1/2024 6:55:00 AM,18336.75,18339.0,18332.75,18336.5
3/1/2024 7:00:00 AM,18336.25,18340.5,18335.0,18340.0
3/1/2024 7:05:00 AM,18339.75,18343.5,18332.75,18335.75
3/1/2024 7:10:00 AM,18335.5,18337.5,18325.75,18328.25
3/1/2024 7:15:00 AM,18328.0,18334.0,18327.25,18333.25
3/1/2024 7:20:00 AM,18333.5,18340.75,18331.0,18333.5
3/1/2024 7:25:00 AM,18333.5,18337.5,18321.75,18324.5
3/1/2024 7:30:00 AM,18324.25,18331.25,18324.0,18327.0
3/1/2024 7:35:00 AM,18326.75,18331.5,18323.75,18328.0
3/1/2024 7:40:00 AM,18329.0,18339.5,18327.5,18339.0
3/1/2024 7:45:00 AM,18339.0,18339.5,18334.75,18337.25
3/1/2024 7:50:00 AM,18336.25,18342.75,18335.25,18342.0
3/1/2024 7:55:00 AM,18341.75,18350.5,18341.0,18349.25
3/1/2024 8:00:00 AM,18349.5,18351.0,18338.75,18340.0
3/1/2024 8:05:00 AM,18340.75,18348.75,18338.25,18348.0
3/1/2024 8:10:00 AM,18347.25,18356.5,18346.25,18352.5
3/1/2024 8:15:00 AM,18352.75,18356.5,18350.75,18354.5
3/1/2024 8:20:00 AM,18354.5,18358.0,18349.5,18352.75
3/1/2024 8:25:00 AM,18352.0,18352.5,18334.75,18338.75
3/1/2024 8:30:00 AM,18338.5,18350.5,18337.75,18350.0
3/1/2024 8:35:00 AM,18350.0,18356.75,18341.0,18343.5
3/1/2024 8:40:00 AM,18343.75,18346.0,18321.0,18330.25
3/1/2024 8:45:00 AM,18330.0,18336.0,18318.0,18331.0
3/1/2024 8:50:00 AM,18330.5,18347.25,18328.5,18346.0
3/1/2024 8:55:00 AM,18345.75,18346.5,18330.5,18331.5
3/1/2024 9:00:00 AM,18331.25,18338.0,18328.25,18336.75
3/1/2024 9:05:00 AM,18336.5,18337.0,18329.75,18332.75
3/1/2024 9:10:00 AM,18333.25,18338.75,18328.75,18330.5
3/1/2024 9:15:00 AM,18330.25,18336.75,18329.0,18334.5
3/1/2024 9:20:00 AM,18335.0,18340.75,18333.0,18336.5
3/1/2024 9:25:00 AM,18336.0,18343.75,18333.0,18343.0
3/1/2024 9:30:00 AM,18342.25,18345.25,18335.5,18344.0
3/1/2024 9:35:00 AM,18344.0,18392.0,18341.25,18381.5
3/1/2024 9:40:00 AM,18381.75,18384.25,18353.0,18375.75
3/1/2024 9:45:00 AM,18375.75,18391.75,18360.0,18382.5
3/1/2024 9:50:00 AM,18381.5,18385.0,18342.75,18367.25
3/1/2024 9:55:00 AM,18367.5,18376.0,18354.75,18366.25
3/1/2024 10:00:00 AM,18366.5,18381.5,18357.5,18380.5
3/1/2024 10:05:00 AM,18381.5,18423.5,18369.5,18374.5
3/1/2024 10:10:00 AM,18374.5,18422.0,18373.75,18420.25
3/1/2024 10:15:00 AM,18420.25,18436.75,18416.75,18432.5
3/1/2024 10:20:00 AM,18432.0,18444.25,18417.5,18422.25
3/1/2024 10:25:00 AM,18421.75,18431.75,18407.0,18419.5
3/1/2024 10:30:00 AM,18419.75,18437.0,18416.5,18427.5
3/1/2024 10:35:00 AM,18427.5,18432.0,18391.25,18401.5
3/1/2024 10:40:00 AM,18402.25,18415.75,18400.25,18405.75
3/1/2024 10:45:00 AM,18404.75,18419.75,18400.75,18417.5
3/1/2024 10:50:00 AM,18417.25,18436.75,18415.25,18424.75
3/1/2024 10:55:00 AM,18424.75,18440.75,18417.75,18437.75
3/1/2024 11:00:00 AM,18437.5,18452.0,18432.25,18439.25
3/1/2024 11:05:00 AM,18439.5,18466.25,18435.75,18464.0
3/1/2024 11:10:00 AM,18463.75,18482.75,18455.75,18474.5
3/1/2024 11:15:00 AM,18474.0,18481.75,18461.75,18463.75
3/1/2024 11:20:00 AM,18464.25,18480.5,18464.0,18479.75
3/1/2024 11:25:00 AM,18479.75,18489.5,18474.5,18478.25
3/1/2024 11:30:00 AM,18478.0,18481.25,18467.75,18476.5
3/1/2024 11:35:00 AM,18477.25,18482.0,18463.0,18466.5
3/1/2024 11:40:00 AM,18466.25,18480.75,18456.25,18474.0
3/1/2024 11:45:00 AM,18474.25,18483.0,18472.75,18476.75
3/1/2024 11:50:00 AM,18476.25,18491.25,18473.5,18487.25
3/1/2024 11:55:00 AM,18487.5,18496.75,18484.75,18491.5
3/1/2024 12:00:00 PM,18491.5,18494.5,18482.0,18486.75
3/1/2024 12:05:00 PM,18487.5,18488.0,18472.5,18474.0
3/1/2024 12:10:00 PM,18474.25,18482.5,18469.25,18475.5
3/1/2024 12:15:00 PM,18475.75,18500.75,18475.75,18498.5
3/1/2024 12:20:00 PM,18499.0,18505.5,18495.25,18502.5
3/1/2024 12:25:00 PM,18502.25,18514.5,18500.75,18511.75
3/1/2024 12:30:00 PM,18512.0,18519.0,18509.5,18513.75
3/1/2024 12:35:00 PM,18513.5,18521.25,18503.75,18515.25
3/1/2024 12:40:00 PM,18514.75,18524.75,18510.5,18514.5
3/1/2024 12:45:00 PM,18514.5,18521.0,18509.5,18517.75
3/1/2024 12:50:00 PM,18518.0,18528.75,18510.25,18525.5
3/1/2024 12:55:00 PM,18525.5,18535.5,18524.25,18535.25
3/1/2024 1:00:00 PM,18535.0,18539.25,18527.25,18533.5
3/1/2024 1:05:00 PM,18534.0,18543.75,18527.5,18539.0
3/1/2024 1:10:00 PM,18539.5,18554.0,18536.75,18549.25
3/1/2024 1:15:00 PM,18549.5,18559.0,18549.5,18553.0
3/1/2024 1:20:00 PM,18553.0,18556.5,18547.5,18551.0
3/1/2024 1:25:00 PM,18551.0,18564.25,18547.25,18559.75
3/1/2024 1:30:00 PM,18560.0,18567.75,18556.25,18566.25
3/1/2024 1:35:00 PM,18566.0,18573.0,18560.5,18569.5
3/1/2024 1:40:00 PM,18569.5,18577.0,18562.75,18577.0
3/1/2024 1:45:00 PM,18577.25,18593.25,18576.5,18585.75
3/1/2024 1:50:00 PM,18586.0,18594.25,18581.25,18585.75
3/1/2024 1:55:00 PM,18585.75,18589.25,18581.75,18586.0
3/1/2024 2:00:00 PM,18585.75,18595.75,18585.5,18592.5
3/1/2024 2:05:00 PM,18592.25,18608.25,18591.25,18604.75
3/1/2024 2:10:00 PM,18604.25,18608.25,18590.5,18596.5
3/1/2024 2:15:00 PM,18596.75,18611.25,18596.75,18604.75
3/1/2024 2:20:00 PM,18605.0,18616.0,18600.75,18604.25
3/1/2024 2:25:00 PM,18605.25,18613.0,18589.25,18605.0
3/1/2024 2:30:00 PM,18605.0,18618.0,18601.75,18615.25
3/1/2024 2:35:00 PM,18615.5,18620.25,18592.0,18600.5
3/1/2024 2:40:00 PM,18600.75,18604.25,18586.5,18591.5
3/1/2024 2:45:00 PM,18591.0,18597.25,18580.25,18594.5
3/1/2024 2:50:00 PM,18594.5,18605.75,18593.0,18603.25
3/1/2024 2:55:00 PM,18603.5,18614.5,18601.5,18610.75
3/1/2024 3:00:00 PM,18610.5,18618.75,18610.5,18613.75
3/1/2024 3:05:00 PM,18614.0,18614.5,18587.25,18593.0
3/1/2024 3:10:00 PM,18593.25,18603.5,18578.75,18590.5
3/1/2024 3:15:00 PM,18591.25,18592.0,18571.25,18586.0
3/1/2024 3:20:00 PM,18585.75,18586.0,18569.25,18584.5
3/1/2024 3:25:00 PM,18584.25,18589.5,18576.0,18577.75
3/1/2024 3:30:00 PM,18577.75,18595.5,18577.0,18592.0
3/1/2024 3:35:00 PM,18592.5,18594.0,18579.0,18583.25
3/1/2024 3:40:00 PM,18583.0,18588.5,18578.25,18582.0
3/1/2024 3:45:00 PM,18582.5,18588.0,18576.5,18588.0
3/1/2024 3:50:00 PM,18587.5,18595.25,18583.25,18592.5
3/1/2024 3:55:00 PM,18592.5,18593.0,18577.25,18584.0
3/1/2024 4:00:00 PM,18583.5,18592.0,18580.5,18582.5
3/1/2024 4:05:00 PM,18582.5,18582.75,18568.75,18570.75
3/1/2024 4:10:00 PM,18570.75,18574.25,18562.5,18573.25
3/1/2024 4:15:00 PM,18573.25,18575.0,18569.5,18571.75
3/1/2024 4:20:00 PM,18571.5,18573.25,18566.5,18571.0
3/1/2024 4:25:00 PM,18571.0,18575.5,18570.5,18573.5
3/1/2024 4:30:00 PM,18573.0,18574.25,18570.25,18570.25
3/1/2024 4:35:00 PM,18570.75,18571.5,18569.0,18570.0
3/1/2024 4:40:00 PM,18569.75,18572.5,18569.25,18571.25
3/1/2024 4:45:00 PM,18571.25,18572.75,18569.0,18572.0
3/1/2024 4:50:00 PM,18571.75,18571.75,18565.0,18565.25
3/1/2024 4:55:00 PM,18565.25,18566.5,18563.5,18566.5
3/1/2024 5:00:00 PM,18565.75,18570.75,18563.5,18568.5
3/3/2024 6:05:00 PM,18583.5,18603.0,18580.5,18593.0
3/3/2024 6:10:00 PM,18593.5,18608.0,18593.0,18607.75
3/3/2024 6:15:00 PM,18607.75,18613.0,18606.5,18607.25
3/3/2024 6:20:00 PM,18607.5,18610.0,18604.0,18605.25
3/3/2024 6:25:00 PM,18605.5,18607.0,18593.75,18596.5
3/3/2024 6:30:00 PM,18597.0,18603.75,18594.25,18595.0
3/3/2024 6:35:00 PM,18595.0,18601.75,18595.0,18595.25
3/3/2024 6:40:00 PM,18595.0,18596.25,18585.0,18585.75
3/3/2024 6:45:00 PM,18585.75,18588.5,18575.25,18584.75
3/3/2024 6:50:00 PM,18584.5,18589.0,18581.75,18586.75
3/3/2024 6:55:00 PM,18586.75,18589.5,18585.75,18586.25
3/3/2024 7:00:00 PM,18585.75,18592.0,18585.0,18590.5
3/3/2024 7:05:00 PM,18592.0,18592.25,18575.75,18581.75
3/3/2024 7:10:00 PM,18581.5,18584.5,18574.0,18584.5
3/3/2024 7:15:00 PM,18583.75,18586.5,18577.75,18581.25
3/3/2024 7:20:00 PM,18582.0,18584.5,18577.0,18577.0
3/3/2024 7:25:00 PM,18577.25,18583.25,18576.75,18582.75
3/3/2024 7:30:00 PM,18582.25,18587.5,18582.25,18587.25
3/3/2024 7:35:00 PM,18587.5,18594.25,18584.75,18589.5
3/3/2024 7:40:00 PM,18589.0,18590.5,18587.5,18589.0
3/3/2024 7:45:00 PM,18589.0,18589.25,18585.0,18587.5
3/3/2024 7:50:00 PM,18587.75,18587.75,18583.75,18586.0
3/3/2024 7:55:00 PM,18586.5,18593.25,18586.5,18591.25
3/3/2024 8:00:00 PM,18591.5,18591.5,18587.5,18587.75
3/3/2024 8:05:00 PM,18588.25,18593.75,18585.75,18586.25
3/3/2024 8:10:00 PM,18586.0,18589.5,18583.5,18587.75
3/3/2024 8:15:00 PM,18588.0,18589.5,18583.25,18588.5
3/3/2024 8:20:00 PM,18587.75,18591.75,18587.75,18589.25
3/3/2024 8:25:00 PM,18588.0,18594.75,18587.0,18587.0
3/3/2024 8:30:00 PM,18587.0,18593.25,18586.75,18592.5
3/3/2024 8:35:00 PM,18593.25,18593.25,18588.0,18593.25
3/3/2024 8:40:00 PM,18593.25,18597.5,18593.25,18594.75
3/3/2024 8:45:00 PM,18595.5,18595.5,18592.75,18593.0
3/3/2024 8:50:00 PM,18592.75,18596.0,18591.5,18595.75
3/3/2024 8:55:00 PM,18595.25,18597.25,18588.5,18590.75
3/3/2024 9:00:00 PM,18591.25,18598.0,18589.5,18594.5
3/3/2024 9:05:00 PM,18594.5,18599.5,18594.25,18598.25
3/3/2024 9:10:00 PM,18597.25,18597.75,18592.0,18593.0
3/3/2024 9:15:00 PM,18593.0,18595.0,18589.75,18594.0
3/3/2024 9:20:00 PM,18593.0,18598.25,18593.0,18597.75
3/3/2024 9:25:00 PM,18597.0,18599.25,18595.75,18599.0
3/3/2024 9:30:00 PM,18598.5,18600.0,18596.75,18599.5
3/3/2024 9:35:00 PM,18599.75,18601.25,18596.25,18599.5
3/3/2024 9:40:00 PM,18599.0,18601.5,18598.5,18599.5
3/3/2024 9:45:00 PM,18599.25,18604.5,18599.25,18603.75
3/3/2024 9:50:00 PM,18603.75,18608.25,18603.25,18608.0
3/3/2024 9:55:00 PM,18607.5,18609.25,18603.5,18603.5
3/3/2024 10:00:00 PM,18604.0,18605.5,18602.5,18604.0
3/3/2024 10:05:00 PM,18604.25,18605.25,18602.75,18603.75
3/3/2024 10:10:00 PM,18603.75,18603.75,18600.25,18601.75
3/3/2024 10:15:00 PM,18601.75,18602.25,18599.75,18602.0
3/3/2024 10:20:00 PM,18601.5,18604.5,18601.0,18602.25
3/3/2024 10:25:00 PM,18601.75,18604.0,18601.25,18603.25
3/3/2024 10:30:00 PM,18603.25,18603.25,18600.5,18602.75
3/3/2024 10:35:00 PM,18602.5,18602.5,18600.25,18601.5
3/3/2024 10:40:00 PM,18601.5,18601.5,18597.75,18598.25
3/3/2024 10:45:00 PM,18598.5,18601.75,18595.5,18601.5
3/3/2024 10:50:00 PM,18601.5,18601.5,18599.25,18599.75
3/3/2024 10:55:00 PM,18600.0,18601.75,18599.0,18600.5
3/3/2024 11:00:00 PM,18601.25,18602.25,18598.75,18599.75
3/3/2024 11:05:00 PM,18600.5,18602.5,18600.0,18600.0
3/3/2024 11:10:00 PM,18600.0,18602.5,18599.25,18600.5
3/3/2024 11:15:00 PM,18600.5,18601.25,18598.75,18599.75
3/3/2024 11:20:00 PM,18599.5,18600.25,18596.5,18598.25
3/3/2024 11:25:00 PM,18598.0,18599.5,18597.25,18599.25
3/3/2024 11:30:00 PM,18599.0,18600.5,18597.0,18597.0
3/3/2024 11:35:00 PM,18597.0,18598.25,18596.25,18597.5
3/3/2024 11:40:00 PM,18597.5,18599.5,18596.0,18598.75
3/3/2024 11:45:00 PM,18598.75,18599.0,18597.5,18597.75
3/3/2024 11:50:00 PM,18597.75,18597.75,18593.75,18593.75
3/3/2024 11:55:00 PM,18593.75,18596.75,18591.25,18596.0
3/4/2024 12:00:00 AM,18596.5,18596.75,18595.5,18596.25
3/4/2024 12:05:00 AM,18596.5,18598.25,18595.75,18597.5
3/4/2024 12:10:00 AM,18596.5,18597.75,18596.0,18597.75
3/4/2024 12:15:00 AM,18597.75,18599.5,18596.75,18596.75
3/4/2024 12:20:00 AM,18597.25,18599.5,18596.75,18597.75
3/4/2024 12:25:00 AM,18598.25,18602.0,18597.25,18600.25
3/4/2024 12:30:00 AM,18600.5,18601.75,18598.75,18599.0
3/4/2024 12:35:00 AM,18598.5,18599.75,18596.5,18598.25
3/4/2024 12:40:00 AM,18598.5,18598.5,18593.5,18594.75
3/4/2024 12:45:00 AM,18594.75,18596.0,18593.75,18595.0
3/4/2024 12:50:00 AM,18595.25,18596.75,18594.25,18595.75
3/4/2024 12:55:00 AM,18596.25,18599.25,18594.75,18597.75
3/4/2024 1:00:00 AM,18597.75,18600.25,18594.75,18595.0
3/4/2024 1:05:00 AM,18594.5,18596.25,18590.25,18594.5
3/4/2024 1:10:00 AM,18594.5,18595.0,18592.0,18594.25
3/4/2024 1:15:00 AM,18593.75,18598.5,18593.25,18598.5
3/4/2024 1:20:00 AM,18598.25,18601.5,18596.75,18601.5
3/4/2024 1:25:00 AM,18601.5,18602.25,18598.25,18598.75
3/4/2024 1:30:00 AM,18598.75,18599.5,18596.75,18598.0
3/4/2024 1:35:00 AM,18597.5,18603.25,18596.0,18603.0
3/4/2024 1:40:00 AM,18602.5,18604.75,18599.0,18600.75
3/4/2024 1:45:00 AM,18601.0,18601.5,18599.25,18599.25
3/4/2024 1:50:00 AM,18599.75,18600.75,18595.25,18597.25
3/4/2024 1:55:00 AM,18598.0,18601.5,18595.0,18601.0
3/4/2024 2:00:00 AM,18601.25,18601.5,18596.75,18599.0
3/4/2024 2:05:00 AM,18599.5,18601.25,18595.5,18599.0
3/4/2024 2:10:00 AM,18599.25,18607.75,18599.25,18605.75
3/4/2024 2:15:00 AM,18606.25,18608.25,18602.25,18605.0
3/4/2024 2:20:00 AM,18604.5,18605.5,18599.75,18600.75
3/4/2024 2:25:00 AM,18600.25,18603.25,18599.0,18600.75
3/4/2024 2:30:00 AM,18600.5,18603.75,18597.5,18603.75
3/4/2024 2:35:00 AM,18604.0,18605.75,18600.0,18603.5
3/4/2024 2:40:00 AM,18604.0,18604.5,18597.75,18601.0
3/4/2024 2:45:00 AM,18601.0,18602.75,18599.25,18600.75
3/4/2024 2:50:00 AM,18600.75,18603.25,18599.25,18602.0
3/4/2024 2:55:00 AM,18601.5,18604.0,18599.75,18603.25
3/4/2024 3:00:00 AM,18603.0,18607.75,18602.75,18606.5
3/4/2024 3:05:00 AM,18607.0,18611.75,18600.0,18603.75
3/4/2024 3:10:00 AM,18604.5,18616.5,18603.75,18615.25
3/4/2024 3:15:00 AM,18615.5,18618.5,18604.75,18607.5
3/4/2024 3:20:00 AM,18607.25,18614.0,18601.5,18609.5
3/4/2024 3:25:00 AM,18610.0,18611.75,18605.75,18606.75
3/4/2024 3:30:00 AM,18606.25,18613.0,18603.75,18609.5
3/4/2024 3:35:00 AM,18609.25,18612.75,18605.75,18611.0
3/4/2024 3:40:00 AM,18610.5,18612.25,18606.5,18607.0
3/4/2024 3:45:00 AM,18606.5,18611.75,18605.75,18610.25
3/4/2024 3:50:00 AM,18611.0,18612.25,18604.75,18605.75
3/4/2024 3:55:00 AM,18606.75,18611.5,18606.25,18607.75
3/4/2024 4:00:00 AM,18608.0,18612.0,18605.5,18611.75
3/4/2024 4:05:00 AM,18611.5,18615.0,18607.5,18611.25
3/4/2024 4:10:00 AM,18611.75,18625.25,18607.0,18609.75
3/4/2024 4:15:00 AM,18609.5,18611.75,18598.75,18604.75
3/4/2024 4:20:00 AM,18604.5,18607.75,18601.25,18603.5
3/4/2024 4:25:00 AM,18604.0,18604.75,18595.0,18598.25
3/4/2024 4:30:00 AM,18598.25,18599.75,18590.5,18591.25
3/4/2024 4:35:00 AM,18591.25,18595.0,18585.75,18589.75
3/4/2024 4:40:00 AM,18590.75,18590.75,18583.75,18586.75
3/4/2024 4:45:00 AM,18587.25,18589.75,18583.75,18588.25
3/4/2024 4:50:00 AM,18587.75,18589.75,18584.5,18587.75
3/4/2024 4:55:00 AM,18587.75,18591.25,18584.25,18590.25
3/4/2024 5:00:00 AM,18589.75,18592.0,18578.25,18579.5
3/4/2024 5:05:00 AM,18579.5,18583.0,18572.5,18578.5
3/4/2024 5:10:00 AM,18578.5,18582.25,18577.75,18578.75
3/4/2024 5:15:00 AM,18578.5,18580.5,18572.25,18573.25
3/4/2024 5:20:00 AM,18573.5,18578.75,18571.75,18573.25
3/4/2024 5:25:00 AM,18573.25,18579.5,18566.0,18577.0
3/4/2024 5:30:00 AM,18577.0,18577.75,18571.0,18572.5
3/4/2024 5:35:00 AM,18572.5,18581.0,18570.75,18580.75
3/4/2024 5:40:00 AM,18581.0,18581.25,18570.5,18574.0
3/4/2024 5:45:00 AM,18573.75,18578.75,18573.75,18576.75
3/4/2024 5:50:00 AM,18577.0,18577.75,18573.0,18576.0
3/4/2024 5:55:00 AM,18576.0,18578.25,18572.5,18577.5
3/4/2024 6:00:00 AM,18577.0,18580.25,18575.75,18576.25
3/4/2024 6:05:00 AM,18576.75,18579.25,18571.5,18572.0
